cbg,"(0, 10)","(10, 20)","(20, 30)","(30, 40)","(40, 50)","(50, 60)","(60, 70)","(70, 80)","(80, 90)","(90, 100)","(100, 110)","(110, 120)","(120, 130)",local_spssim,count
60730188023,0.555639271722054,0.0699275661026218,-0.0022457337417859545,0.639503843436664,-0.00010803225193377678,-0.00019820634211491513,-0.0023949966918871764,-0.0007141304784329132,0.0,,,,,0.13993439797279833,10
60730188024,0.803538963170259,0.11113158639766302,0.0354415345010128,-0.0027987383248251675,-0.001188937343095956,-0.0009264017008061977,-0.0047767965275859175,-0.0023303353694971896,-0.0005558705401896494,,,,,0.10417055602921496,10
60730188025,0.4185510437920667,0.08355639714556339,-0.0009490485131038845,,0.0,-0.000647147632984982,0.0,0.0,0.0,,,,,0.06256390559894265,9
60730188031,0.6943679075103175,0.021497005809050257,0.134639325859709,-0.000472360165930882,-0.0005544756869155448,0.0,-0.0005499716014108997,0.0,,,,,,0.10611592896560242,9
60730188032,0.8518684247782441,0.22457646888094576,-0.0013294209390651008,0.16162437134862445,0.17597221961419324,-0.004693380019496806,-0.00203556854663008,0.18268746311257816,,,0.0,,,0.17651895313659932,10
60730188033,0.8110594337518329,0.45469071751669915,0.1476802563487667,0.16396597080657407,0.1264209727546104,-0.005812844244364807,-0.0039590704565578465,-0.0007481647151424723,,,,,,0.2116621589703023,9
60730189031,0.5904521685499666,0.09745684529668631,0.09753206697971066,-0.002384699411637827,0.0,,-0.002705468034385824,-0.002096991205947184,-0.0009616959602540263,-0.0005232185985238556,,,,0.08630766751284608,10
60730189032,0.35894999489650375,-0.0004661087528343617,-0.0004002152142936506,-0.0019466717623863458,0.0,,,-0.0011111442674774205,-0.0005554117094920745,0.0,,,,0.04430880539875248,9
60730189033,0.8875451723310538,0.2547859647798532,0.14027463324357964,-0.0016248026299807137,0.0,-0.0005516663036331442,-0.0022364548395009095,-0.0008704387081578111,-0.0005516663036331114,,,,,0.14186341572995345,10
60730189034,0.695817046354878,-0.000650236365217189,0.0,-0.0013108145085367672,,,0.0,,,,,,,0.1387711990962248,6
60730189041,0.8529448811301119,0.04845662575586646,-0.0033314508343396743,-0.0010522887924784815,0.0,0.0,0.0,,0.0,,,,,0.11212722090739503,9
60730189042,0.954243703119737,0.6477387548902384,0.5697663004580368,0.47548137445116895,0.11226330420275211,-0.005304041442507678,0.04143405475679093,-0.005283350953806981,0.1328133457770256,-0.000595977505169923,,,,0.29225574677542654,11
60730189043,0.9330663503146861,0.3705716637337427,0.14112965047927484,0.27720608572201966,-0.0004758612008542771,-0.0004758612008542762,-0.0022320533136651645,-0.0024537799843351994,-0.0005570791543174007,0.0,,,,0.17157791153956972,11
60730189044,0.9026384464565651,0.36436637100365366,0.3198040075358537,0.22354625974807635,-0.001920874133400619,0.0,-0.0038492540499596756,-0.0005305258708185864,-0.0005005007765467666,,,,,0.20039488110149142,10
60730189051,0.8870987164620057,0.4234855480850678,0.13315227428518683,0.21779169494169456,-0.002409612248571835,0.11862571040500997,0.03597355365051838,-0.008609273170039655,-0.0008456520326793844,0.2930456616083826,,,,0.2097308621986575,11
60730189052,0.9187107604625026,0.4119347807540328,0.543623565215789,0.46286846109606133,0.08644616005628365,-0.0028544705746821504,-0.01265444371399733,0.07030179445861849,0.07517816167767954,-0.0005213229034863741,,,,0.2553033446528802,11
60730189053,0.5054787612714338,-0.008692654837944833,-0.0028337563388476515,-0.0020552880187382247,-0.0006919322210685149,-0.000515230362124788,-0.0029440181663020785,-0.0013535353388484236,0.0,,,,,0.054043593998617696,10
60730189061,0.6520841847154351,-0.005380120912409357,0.11354220643894754,-0.0008183769969111065,-0.0005547934010358061,,-0.0006365337301925533,0.0,0.0,,,,,0.09477957076422922,9
60730189062,0.885035863149674,0.17710742296166931,-0.004986745958907768,-0.004481661057451967,0.30203130041644927,0.0,0.11719008646974638,-0.0011166617793902322,-0.0005580193211182827,0.0,,,,0.14702215848806705,11
60730189063,0.6854353904046834,0.17244048149941632,0.32594201296640307,-0.0005567596503226241,0.3781882326424039,0.0,-0.00045119531438846214,-0.0005684730936592657,0.0,0.0,,,,0.15604296894545364,11
