cbg,"(0, 10)","(10, 20)","(20, 30)","(30, 40)","(40, 50)","(50, 60)","(60, 70)","(70, 80)","(80, 90)","(90, 100)","(100, 110)","(110, 120)","(120, 130)",local_spssim,count
60730029021,0.9695984307240857,0.8652773046432366,0.702649055009102,0.3613553930641069,0.6337999511225882,0.2857655247524569,0.0,,,,,,,0.5454922370450824,8
60730029022,0.9494221193333136,0.8293473143927576,0.7238568372107888,0.5705647743282539,0.4963193765986262,-0.003892024814922168,0.0,,,,,,,0.5093740567212597,8
60730029031,0.9164868100154513,0.7972358082574438,0.6119330823790017,0.29496606717181467,0.724063302551039,-0.002791099478592366,,,,,,,,0.556982328482693,7
60730029032,0.9013570349523757,0.7163134462220857,0.6366841258798938,0.329644926251896,0.44605985681586147,-0.0007489165734246827,,,,,,,,0.5048850789247814,7
60730029033,0.9457917453598239,0.7940950116297661,0.5042908079513726,-0.0031364050211509175,0.20255581508555323,-0.003200441553920752,0.0,,,,,,,0.34862807620734915,8
60730029041,0.9528984305600514,0.7690584149183077,0.5962089420522214,0.4058740498608532,0.4858912643840346,-0.0035982002003888997,,,,,,,,0.5343888169291799,7
60730029042,0.9670187633428312,0.8284007639798595,0.7369503460078387,0.5085762394010718,0.3783361086628981,0.08941455882645341,0.0,,,,,,,0.5012423971744218,8
60730029043,0.9241850101920241,0.677573098158834,0.4057586492024568,0.3310681602289147,0.07277298031443004,-0.0008829204197500594,-0.0005400786213895953,,,,,,,0.34427641415078863,8
60730029044,0.8489606389133221,0.6487940568712117,0.34488270541353155,0.07349622777194319,0.16419599588575298,-0.0012937847452040919,,,,,,,,0.34650597335175953,7
60730029051,0.918377907028515,0.7654383104910633,0.5504110465799992,-0.0020745151741057132,0.17969499995011354,-0.002746529396185047,,,,,,,,0.4015168699132334,7
60730029052,0.9315360942168044,0.7723366460044983,0.6179901702185758,0.15965887802832465,0.18957796974602564,-0.0023022591579522234,-0.0005564608029254844,,,,,,,0.38117729117905014,8
60730029053,0.9397404931302794,0.8755028719651928,0.6027019206725461,0.3363401408324238,0.4352723258947286,-0.001404094505558045,,,,,,,,0.5313589429982688,7
60730030011,0.7189067045399161,0.9284409064403694,0.6749888962067073,0.3868523374919512,0.41155305488109833,0.37379121717898334,,0.0,,,,,,0.4992190166770037,8
60730030012,0.7965998707604395,0.9374867926151805,0.8072952778444713,0.23415635369017715,0.5938996367250138,0.0,0.0,,,,,,,0.4813482759478975,8
60730030013,0.7851333307310724,0.9431978597342859,0.7024221877817888,0.5075988541184784,0.18361612117529544,-0.0024884414570809006,-0.0005578532637085783,,,,,,,0.44556029411716164,8
60730030031,0.9439065914146656,0.7902834141282281,0.9180716683156452,0.4731163484535757,0.3231268760339245,0.07740904572958807,,0.0,,,,,,0.5037019920108039,8
60730030032,0.8396165939310196,0.8967938605327905,0.7730206234164155,0.6627909898547051,0.362248413791061,0.5228333549272698,0.0,,,,,,,0.5796148337790373,8
60730030033,0.6751788253388665,0.9266822417796423,0.7629109244854055,0.24288468799447538,0.46111113630398654,-0.001699396866991268,0.0,,,,,,,0.43815263129076937,8
60730030041,0.7984936744070368,0.9633286932985093,0.8260653427152055,0.6679300615067356,0.3977366170576484,0.19945361515662965,-0.0005570697659767858,,,,,,,0.5503501334822555,8
60730030042,0.856689926966671,0.9515444460423947,0.9205686825297228,0.3967977277177067,0.3384998875306779,0.263001744417726,-0.0003750426599633336,,,,,,,0.5323896246492766,8
